sample_id,collection_date,dilution,name,site_name,sewershed_pop,N_Gene_num_wells,N_Gene_gc_g_dry_weight,N_Gene_gc_g_dry_weight_lci,N_Gene_gc_g_dry_weight_uci,N_Gene_gc_g_dry_weight_pmmov,N_Gene_gc_g_dry_weight_pmmov_lci,N_Gene_gc_g_dry_weight_pmmov_uci,N_Gene_gc_g_dry_weight_trimmed5,N_Gene_gc_g_dry_weight_trimmed5_pmmov
"59-221212","2022-12-12",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,1006083.7809066669,946056.7220266666,1065134.6842666666,0.0004980374008102339,0.0004585601204017888,0.0005375146812186789,761322.5796503704,0.0004562689021655575
"59-221214","2022-12-14",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,333483.72646575345,310947.8536621005,356790.8996529681,0.00018957166130891703,0.00017401297272861147,0.00020513034988922259,865495.7404912113,0.0005100412245438329
"59-221218","2022-12-18",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,1560739.0403333332,1506342.5699999998,1615150.7695,0.0010312178798413448,0.0009610428330212477,0.0011013929266614419,860557.7414972819,0.0005306293944395227
"59-221219","2022-12-19",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,745990.1918558556,706500.9039759759,783682.3335015015,0.0005565517051486193,0.0005067179367232056,0.0006063854735740329,780617.8724246892,0.0005402081101089748
"59-221221","2022-12-21",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,3,829599.2517293233,792616.459388471,866596.7286215537,0.0005372990773597152,0.0004975396800834267,0.0005770584746360037,825797.0527573815,0.0007083562207832265
"59-221225","2022-12-25",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,766264.1736888889,721868.9813333334,811845.3132444446,0.00052677354781859,0.0004849646001860681,0.0005685824954511119,825797.0527573815,0.0006193357077504147
"59-221226","2022-12-26",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,881527.7328539325,830138.3029213484,927536.4678951311,0.0010537235310155862,0.0009630700298984903,0.0011443770321326822,825797.0527573815,0.0007263749027253833
"59-221228","2022-12-28",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,1058909.168888889,1020195.8549629629,1097631.0306666666,0.0007641563407429099,0.0007219939197619153,0.0008063187617239045,818087.5585101586,0.0007228663928783415
"59-230101","2023-01-01",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,470151.9011666667,439845.16466666665,500885.20849999995,0.0008776692900735246,0.0007930692938421819,0.0009622692863048674,719383.4676694177,0.0006993572133810845
"59-230102","2023-01-02",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,806470.7689876542,714905.852707819,902144.9461728395,0.00037371105193333154,0.00030432617988208807,0.000443095923984575,527760.6482736625,0.0005313711340010201
"59-230104","2023-01-04",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,271605.11081188114,248537.47273927386,299232.83537953795,0.0004562460093268189,0.0003561406039907926,0.0005563514146628451,349472.09554840485,0.00037934700462969364
"59-230108","2023-01-08",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,306659.2746666667,286170.9417777778,327149.9917037037,0.0003080839526289305,0.0002794468076644376,0.0003367210975934234,405227.41268117324,0.000325307603057889
"59-230109","2023-01-09",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,222089.26867692303,202536.40205128203,241644.13062564097,0.000294127804611405,0.00026038176717072274,0.00032787384205208725,294143.43654904346,0.00029053147189579887
"59-230111","2023-01-11",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,637417.8525649718,603349.1576045199,671491.9784858756,0.0002686801958396319,0.0002494016328262662,0.0002879587588529975,410788.7417881529,0.00029053147189579887
"59-230115","2023-01-15",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,304165.92416858237,284367.7622681992,323966.8045977011,0.000269382658447061,0.0002466108333328143,0.00029215448356130773,521041.6010875879,0.00035624911904332587
"59-230116","2023-01-16",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,621541.0265292096,582449.5296219931,657648.5125498282,0.000683178184268862,0.0005776485477337872,0.0007887078208039368,629479.4395470907,0.0003873097762592863
"59-230118","2023-01-18",1,"San Diego, CA","E.W. Blom Point Loma Wastewater Treatment Plant",2200000,6,649553.1521641024,600587.9719384615,689265.2461948716,0.0005052368940715116,0.0004003994128888588,0.0006100743752541645,621541.0265292096,0.0005052368940715116
"92-220912","2022-09-12",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,41212.322479279275,31431.61267027027,51598.707834234236,0.000050043178686611536,0.00003447882041045797,0.0000656075369627651,44051.72231757575,0.00005286547412583858
"92-220913","2022-09-13",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,805255.0762666665,746529.2356266666,863987.8335999999,0.0002584275377950098,0.0002344459748945477,0.0002824091006954719,67979.09678545455,0.00005145432640622506
"92-220915","2022-09-15",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,44051.72231757575,35506.93917090909,53868.75615030302,0.00005286547412583858,0.00003954829330307561,0.00006618265494860155,66773.21635311481,0.000053898439393201956
"92-220919","2022-09-19",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,91906.47125333332,82644.09383466665,101837.40615466665,0.00004799293947038175,0.00004213346451558835,0.000053852414425175145,66773.21635311481,0.00005321502632112536
"92-220920","2022-09-20",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,5,64361.45548843537,55454.36444081633,74176.00333061222,0.00005878666536715574,0.00004687863089299162,0.00007069469984131988,66773.21635311481,0.00005321502632112536
"92-220926","2022-09-26",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,26432.26801951219,19723.070347967478,33255.23206504065,0.00003696269631580864,0.000025695967754303855,0.00004822942487731342,86457.75942857668,0.00005870672354378025
"92-220927","2022-09-27",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,103105.35154396135,91393.42008888886,115778.27343768111,0.00006934056579380324,0.00005371508248839583,0.00008496604909921066,99510.67099529503,0.0000694920408792851
"92-220929","2022-09-29",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,270812.65314728685,255674.92895090443,285952.7232661499,0.0013003632096494128,0.0008459190721743612,0.0017548073471244643,100596.3380856819,0.00007481664503461849
"92-221003","2022-10-03",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,131065.20595348837,118335.5760248062,143795.93017054265,0.0000803488914768963,0.00006989216239549206,0.00009080562055830054,127771.10060581658,0.00008558328492603411
"92-221004","2022-10-04",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,67618.45675959595,57746.270690909085,78557.19749494949,0.00007476047783315588,0.000053674571609230585,0.00009584638405708117,156870.84241148309,0.00009759209967748391
"92-221006","2022-10-06",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,149142.74432,134229.1429262222,164057.68504888887,0.00010164048546805017,0.00008047713575557472,0.00012280383518052562,115942.13567769477,0.00008558328492603411
"92-221010","2022-10-10",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,3,190404.57696096093,156734.63841441437,212294.75324924925,0.0001107869220875053,0.00008558975928019548,0.00013598408489481513,90463.65703931738,0.00008338691512734339
"92-221011","2022-10-11",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,54629.770038356175,40866.68633424658,67060.64911780822,0.00006668260765797531,0.000046095835228100635,0.00008726938008784998,83246.73460640857,0.00008155423877913408
"92-221013","2022-10-13",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,45967.68946086956,37087.32992463768,55225.88025507246,0.0000737597820808241,0.000055651942850224516,0.00009186762131142369,59313.784111918474,0.00006990161284244246
"92-221017","2022-10-17",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,30425.47557568134,26215.0574557652,35064.773239413,0.00006926244878852796,0.00005503714561815127,0.00008348775195890466,43674.31169163569,0.00005964954395041363
"92-221018","2022-10-18",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,77343.8928365297,64306.80784657534,90340.4706191781,0.00004300357540473764,0.0000331643133839233,0.00005284283742555198,51245.68595769353,0.000058539425981686106
"92-221020","2022-10-20",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,18553.50309677419,14879.639432258062,22787.55300645161,0.000042612033766217156,0.000028695226437560077,0.000056528841094874235,74473.16363708621,0.000049655954307582506
"92-221024","2022-10-24",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,115650.12249904759,99573.56225523808,131069.97353142856,0.00006335225375179272,0.000053233178488394024,0.00007347132901519141,104566.76898282685,0.000049655954307582506
"92-221025","2022-10-25",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,120706.29161290321,108870.58490035844,132543.0374767025,0.00001960977806844997,0.00001745641829816163,0.00002176313783873831,121466.14852308691,0.00006351710833449053
"92-221027","2022-10-27",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,232292.008,211729.56828070176,249802.6061754386,0.00015856326715821237,0.00014177318333733293,0.00017535335097909182,121466.14852308691,0.00007690835246082436
"92-221031","2022-10-31",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,128042.03145730993,104735.24618479532,157277.3805099415,0.0000845870374854617,0.00006308503555924508,0.00010608903941167831,147402.21355802595,0.00010044937196783007
"92-221102","2022-11-02",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,79368.32768780486,68400.21242276422,91622.27506991869,0.00008278576614521872,0.000040419773126450935,0.0001251517591639865,135762.0413387589,0.0001257085389721613
"92-221103","2022-11-03",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,193458.3176038647,161089.726763285,228482.21418357486,0.0001339753122728098,0.00007231962146468365,0.00019563100308093594,100909.5049070613,0.00010886617016035611
"92-221107","2022-11-07",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,85785.77495510204,76901.28663945578,95330.4978503401,0.0001753477713404879,0.0001434347064334037,0.00020726083624757208,122714.93362257956,0.00013911974811203152
"92-221108","2022-11-08",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,88900.70830877192,78591.00374736842,100075.51260350877,0.00010803616072279688,0.00008261837401061095,0.0001334539474349828,155132.34637160748,0.00013911974811203152
"92-221110","2022-11-10",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,220309.7571428571,198810.75904761904,241810.84399999998,0.00024398360714139854,0.00021383909333405873,0.0002741281209487384,151515.90158127816,0.00015053854684132163
"92-221114","2022-11-14",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,183038.01320218577,165743.27020765023,200334.20502732237,0.00007146284921922439,0.00006218438380646335,0.00008074131463198543,195318.91785930653,0.00017341715877495852
"92-221115","2022-11-15",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,182608.98323287675,157557.58757990866,207168.92741552508,0.00016823170846068015,0.0001413695863246102,0.0001950938305967501,248125.7730039032,0.00026818038556468074
"92-221117","2022-11-17",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,916064.763480226,824580.9954350285,998306.9640677966,0.001147278808679492,0.000980270260473113,0.0013142873568858708,235558.84836724307,0.00028991024154504703
"92-221121","2022-11-21",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,341029.54866666667,310055.9234666667,368841.5528,0.00039232584109196356,0.00027434431972710605,0.0005103073624568211,478985.56616974337,0.0003927576078588347
"92-221122","2022-11-22",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,134019.74883137253,120215.83669019608,148843.3819137255,0.0003091731750824974,0.00024149867342810021,0.00037684767673689464,723470.8262521932,0.0006721261523911663
"92-221124","2022-11-24",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,5,913318.1666096867,823534.3215954417,1009862.2203988604,0.0004767738074020431,0.00039879931045733435,0.0005547483043467519,522066.5115365622,0.000431277953741985
"92-221128","2022-11-28",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,1537046.6866666665,1420630.3920000002,1638432.5666666667,0.0011710747488237051,0.0008304096685766431,0.0015117398290707671,783587.0293245963,0.00047148576228674653
"92-221129","2022-11-29",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,311851.8193333333,268165.93799999997,355860.55119999987,0.0004247342127319483,0.00034960471078668493,0.0004998637146772116,783587.0293245963,0.00047148576228674653
"92-221201","2022-12-01",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,1125591.102030769,1058946.345353846,1197293.7951179484,0.0005129492667262482,0.0004689964924488117,0.0005569020410036848,896007.2023185001,0.000594813285105903
"92-221206","2022-12-06",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,260506.57869534052,243477.79739068102,277537.54758422944,0.0003583058057319129,0.0002972371200898812,0.0004193744913739446,763937.0302230222,0.0005483246404425128
"92-221207","2022-12-07",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,1250578.6855913978,1206569.2206451613,1295719.1053763442,0.0008467563758595124,0.0007797499857383655,0.0009137627659806593,871969.0327912361,0.0005261818381091677
"92-221208","2022-12-08",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,854368.1693049645,820403.9445106382,897246.9357163119,0.0007072904418693419,0.0006218041318460852,0.0007927767518925986,913631.560644779,0.0006374508744869225
"92-221212","2022-12-12",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,635947.8270379747,602043.5059578059,675467.1893333333,0.00016923674633997218,0.0001568903372508277,0.00018158315542911665,932294.625314172,0.0007211054471968309
"92-221213","2022-12-13",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,2548881.4616216216,2485369.1589189186,2613046.731531531,0.0032370735826378534,0.003073936224113178,0.003400210941162529,727417.672463031,0.0005202061683309106
"92-221215","2022-12-15",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,691937.0210461537,654064.0415179486,727402.907076923,0.0006092695238616384,0.0005303165548609614,0.0006882224928623154,592268.0657687836,0.0003557085878052575
"92-221219","2022-12-19",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,221165.52211872148,196195.17559817355,246829.13300456622,0.00024405853926175137,0.00020972374290561922,0.0002783933356178835,454007.2974623658,0.0003880643665588085
"92-221220","2022-12-20",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,448919.3492222222,424545.4205555555,472581.65144444443,0.00021379770029238265,0.00019483049298596501,0.00023276490759880028,323971.46125701704,0.0003880643665588085
"92-221222","2022-12-22",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,5,219751.3580487805,188535.96943089433,251550.9845853659,0.00031086503655303584,0.0002586661469217095,0.00036306392618436217,264683.3568866467,0.0003018757812890253
"92-221226","2022-12-26",1,"Lancaster, CA","Lancaster Water Reclamation Plant",200000,6,301829.5124301075,285485.83165591396,318175.83888172044,0.0008596813711712917,0.0007694584153384591,0.0009499043270041242,264211.96886333305,0.0003280271187065114
